,STNAME,CTYNAME,YEAR,MME,FIPS,Population,mme_per_cap
1758,AR,RANDOLPH,2018,3996741.9375000005,5121,18085,220.99761888305227
1759,AR,RANDOLPH,2019,3388600.8000000003,5121,18161,186.5866857551897
1760,AR,SALINE,2006,24748017.66645,5125,96661,256.0289844554681
1761,AR,SALINE,2007,27712295.9187875,5125,100043,277.00384753343565
1762,AR,SALINE,2008,32185634.34155,5125,102599,313.7031973172253
1763,AR,SALINE,2009,38286712.2279,5125,105362,363.3825499506463
1764,AR,SALINE,2010,38336132.573625,5125,107651,356.1149694255046
1765,AR,SALINE,2011,40629447.608174995,5125,109554,370.86229264266933
1766,AR,SALINE,2012,47984972.06385,5125,111454,430.53611412645574
1767,AR,SALINE,2013,48317025.82545,5125,113380,426.1512244262657
1768,AR,SALINE,2014,48698343.855900005,5125,114906,423.81027845282233
1769,AR,SALINE,2015,48705225.2517,5125,116428,418.3291412005703
1770,AR,SALINE,2016,46287994.8423,5125,117707,393.2475965091286
1771,AR,SALINE,2017,41799657.90765,5125,119578,349.5597677469936
1772,AR,SALINE,2018,34373924.576400004,5125,121147,283.7373156281212
1773,AR,SALINE,2019,28396722.57,5125,122550,231.7154024479804
1774,AR,SCOTT,2006,5390897.120999999,5127,11239,479.659855948038
1775,AR,SCOTT,2007,6083055.2625,5127,11287,538.9434980508549
1776,AR,SCOTT,2008,6597780.449999999,5127,11227,587.6708337044624
1777,AR,SCOTT,2009,7369215.0,5127,11097,664.0727223573939
1778,AR,SCOTT,2010,7376253.8625,5127,11251,655.6087336681184
1779,AR,SCOTT,2011,6324360.9375,5127,11241,562.6155090739259
1780,AR,SCOTT,2012,7158506.2875,5127,11007,650.3594337694194
1781,AR,SCOTT,2013,7099610.8125,5127,10908,650.8627440869087
1782,AR,SCOTT,2014,6873975.9375,5127,10663,644.65684493107
1783,AR,SCOTT,2015,6000107.8425,5127,10538,569.378235196432
1784,AR,SCOTT,2016,6418862.775,5127,10318,622.1033897073077
1785,AR,SCOTT,2017,7366426.905,5127,10360,711.0450680501931
1786,AR,SCOTT,2018,8111919.7575,5127,10288,788.4836467243391
1787,AR,SCOTT,2019,7002987.8775,5127,10217,685.425063864148
1788,AR,SEARCY,2006,1884111.8265,5129,8210,229.48986924482338
1789,AR,SEARCY,2007,2220029.145225,5129,8275,268.2814677009064
1790,AR,SEARCY,2008,1968766.35,5129,8274,237.9461385061639
1791,AR,SEARCY,2009,2123158.125,5129,8190,259.2378663003663
1792,AR,SEARCY,2010,2067585.675,5129,8182,252.69930029332681
1793,AR,SEARCY,2011,2341366.05,5129,8077,289.88065494614335
1794,AR,SEARCY,2012,2888474.4000000004,5129,8005,360.8337788881949
1795,AR,SEARCY,2013,3262063.425,5129,7992,408.1660942192192
1796,AR,SEARCY,2014,2849589.9375,5129,7926,359.52434235427705
1797,AR,SEARCY,2015,3056494.65,5129,7838,389.95849068639956
1798,AR,SEARCY,2016,2720318.115,5129,7960,341.74850690954776
1799,AR,SEARCY,2017,2815102.9650000003,5129,7928,355.083623234107
1800,AR,SEARCY,2018,1976344.74,5129,7898,250.23357052418334
1801,AR,SEARCY,2019,1683000.0375,5129,7862,214.06767203001783
1802,AR,SEBASTIAN,2006,83682848.60895,5131,121492,688.7930778071808
1803,AR,SEBASTIAN,2007,112976878.914725,5131,122946,918.9146366268525
1804,AR,SEBASTIAN,2008,131511952.212,5131,123762,1062.6198042371648
1805,AR,SEBASTIAN,2009,135908946.1275,5131,125116,1086.2635164767096
1806,AR,SEBASTIAN,2010,141051094.79250002,5131,125782,1121.3933217193241
1807,AR,SEBASTIAN,2011,168970186.79636252,5131,127067,1329.772378322952
1808,AR,SEBASTIAN,2012,159557159.75317502,5131,127645,1250.0071272135613
1809,AR,SEBASTIAN,2013,114997777.897725,5131,127266,903.6017310021923
1810,AR,SEBASTIAN,2014,106767216.0799875,5131,126852,841.6675817487111
1811,AR,SEBASTIAN,2015,109140751.083,5131,127511,855.932045729388
1812,AR,SEBASTIAN,2016,104621770.4034,5131,127578,820.0612206132719
1813,AR,SEBASTIAN,2017,103514430.132,5131,127910,809.2755072472833
1814,AR,SEBASTIAN,2018,85097711.50919999,5131,127582,667.0040562869369
1815,AR,SEBASTIAN,2019,61760670.3906,5131,127688,483.68421770722387
1816,AR,SEVIER,2006,3672816.8213625,5133,16273,225.70004432879617
1817,AR,SEVIER,2007,4047602.433,5133,16347,247.6052139842173
1818,AR,SEVIER,2008,4274669.248500001,5133,16606,257.41715334818747
1819,AR,SEVIER,2009,4650146.2125,5133,16812,276.5968482334047
1820,AR,SEVIER,2010,5190093.9375,5133,17153,302.57645528478986
1821,AR,SEVIER,2011,5405888.692500001,5133,17219,313.9490500319415
1822,AR,SEVIER,2012,6509482.7363625,5133,17186,378.7665970186489
1823,AR,SEVIER,2013,6990409.26,5133,17358,402.719740753543
1824,AR,SEVIER,2014,7161059.7,5133,17411,411.2951410028143
1825,AR,SEVIER,2015,6350453.01,5133,17263,367.86497190523085
1826,AR,SEVIER,2016,5883100.260000001,5133,16959,346.9013656465594
1827,AR,SEVIER,2017,6041269.1850000005,5133,17085,353.6007717295874
1828,AR,SEVIER,2018,5346183.015000001,5133,17019,314.13026705446856
1829,AR,SEVIER,2019,4142297.2425,5133,16972,244.06653561748763
1830,AR,SHARP,2006,8067949.295587501,5135,17629,457.6521240902774
1831,AR,SHARP,2007,7973241.897,5135,17506,455.4576657717354
1832,AR,SHARP,2008,6626462.8570875,5135,17416,380.48133079280547
1833,AR,SHARP,2009,7307404.425000001,5135,17373,420.6184553617683
1834,AR,SHARP,2010,7618163.925,5135,17244,441.78635612386915
1835,AR,SHARP,2011,6884026.83,5135,17264,398.7503956209453
1836,AR,SHARP,2012,8879237.943862502,5135,17032,521.326793322129
1837,AR,SHARP,2013,8244100.4925,5135,17041,483.7803234845373
1838,AR,SHARP,2014,9401970.2625,5135,16821,558.9424090422685
1839,AR,SHARP,2015,9735744.225,5135,16811,579.1293929569924
1840,AR,SHARP,2016,9923329.725,5135,17016,583.1764060296192
1841,AR,SHARP,2017,9276267.7425,5135,17146,541.0164319666394
1842,AR,SHARP,2018,6902840.145,5135,17222,400.8152447450935
1843,AR,SHARP,2019,5025219.945,5135,17276,290.878672435749
1844,AR,STONE,2006,4505322.606,5137,12262,367.42151410862823
1845,AR,STONE,2007,4796089.9395,5137,12230,392.1578037203598
1846,AR,STONE,2008,4842244.0245,5137,12370,391.45060828617625
1847,AR,STONE,2009,5369435.55,5137,12340,435.1244367909238
1848,AR,STONE,2010,5966744.1375,5137,12391,481.5385471309822
1849,AR,STONE,2011,6489149.8313625,5137,12505,518.924416742303
1850,AR,STONE,2012,6336007.1815875005,5137,12552,504.7806868696224
1851,AR,STONE,2013,6982177.6238625,5137,12434,561.5391365499839
1852,AR,STONE,2014,7389568.755,5137,12392,596.3176852001291
1853,AR,STONE,2015,7267265.2875,5137,12405,585.8335580411124
1854,AR,STONE,2016,7521136.26,5137,12525,600.4899209580838
1855,AR,STONE,2017,7257803.272500001,5137,12555,578.0807066905616
1856,AR,STONE,2018,5349037.74,5137,12542,426.490012757136
1857,AR,STONE,2019,4246496.6175,5137,12614,336.6494860868876
1858,AR,UNION,2006,12173868.8013625,5139,42914,283.68058911689656
1859,AR,UNION,2007,14542977.3185375,5139,42267,344.07403692094306
1860,AR,UNION,2008,15124707.304987501,5139,42222,358.2186373214794
1861,AR,UNION,2009,16728193.411125,5139,41944,398.8220820886182
1862,AR,UNION,2010,16533757.0209,5139,41570,397.73290885013233
1863,AR,UNION,2011,16352348.574525,5139,41404,394.946106041083
1864,AR,UNION,2012,16304059.55655,5139,40868,398.94439553073306
1865,AR,UNION,2013,17495607.6904125,5139,40619,430.72472710831136
1866,AR,UNION,2014,17909132.656087503,5139,40156,445.98895946029245
1867,AR,UNION,2015,16614341.702100001,5139,40112,414.1987859518349
1868,AR,UNION,2016,17000006.3601,5139,39920,425.85186272795596
1869,AR,UNION,2017,16083151.013100002,5139,39499,407.17868839970635
1870,AR,UNION,2018,14713635.5439,5139,39130,376.01930855865066
1871,AR,UNION,2019,12198740.5425,5139,38677,315.4003811696874
1872,AR,VAN BUREN,2006,3480128.9965000004,5141,17027,204.3888527926235
1873,AR,VAN BUREN,2007,4322141.7165,5141,17226,250.90802951933125
1874,AR,VAN BUREN,2008,4735674.257999999,5141,17373,272.5881688827491
1875,AR,VAN BUREN,2009,5280368.8125,5141,17293,305.3471816631007
1876,AR,VAN BUREN,2010,4983999.074999999,5141,17306,287.99255027158205
1877,AR,VAN BUREN,2011,5727662.475,5141,17212,332.77146612828255
1878,AR,VAN BUREN,2012,6968003.5463625,5141,17166,405.9188830457008
1879,AR,VAN BUREN,2013,6958680.15,5141,16988,409.6232723098658
1880,AR,VAN BUREN,2014,7821859.203862499,5141,16911,462.5308499711726
1881,AR,VAN BUREN,2015,7897722.1425,5141,16811,469.7949046755101
1882,AR,VAN BUREN,2016,7454906.5425,5141,16682,446.88325995084523
1883,AR,VAN BUREN,2017,7408572.2475,5141,16557,447.4586125203841
1884,AR,VAN BUREN,2018,6335379.135,5141,16580,382.1097186369119
1885,AR,VAN BUREN,2019,4684501.2225,5141,16529,283.41104861153127
1886,AR,WASHINGTON,2006,40802680.553225,5143,190314,214.39663163626955
1887,AR,WASHINGTON,2007,48185820.315974995,5143,194526,247.70889400889854
1888,AR,WASHINGTON,2008,57203629.016425,5143,197223,290.04542581963057
1889,AR,WASHINGTON,2009,69062522.45565,5143,199774,345.7032569586132
1890,AR,WASHINGTON,2010,81870324.0947625,5143,204021,401.283809484134
1891,AR,WASHINGTON,2011,95080617.1677,5143,208088,456.9250373289185
1892,AR,WASHINGTON,2012,102169719.5013375,5143,211824,482.3330666087766
1893,AR,WASHINGTON,2013,102661911.6852,5143,216107,475.0513018328884
1894,AR,WASHINGTON,2014,120444499.3134,5143,220075,547.288421280927
1895,AR,WASHINGTON,2015,125462255.09400001,5143,224600,558.6030948085486
1896,AR,WASHINGTON,2016,122985366.57180001,5143,228612,537.9654898771719
1897,AR,WASHINGTON,2017,110144972.85479999,5143,232915,472.89772172165806
1898,AR,WASHINGTON,2018,90672251.91450001,5143,236855,382.8175546832451
1899,AR,WASHINGTON,2019,74921902.9203,5143,239392,312.9674463653756
1900,AR,WHITE,2006,13044504.22345,5145,72728,179.36013947104277
1901,AR,WHITE,2007,16474396.420899998,5145,73573,223.9190521101491
1902,AR,WHITE,2008,19625615.022175,5145,74848,262.2062716729238
1903,AR,WHITE,2009,24349551.1618125,5145,76284,319.1960458525051
1904,AR,WHITE,2010,30706389.7240875,5145,77349,396.9849606858201
1905,AR,WHITE,2011,32502999.626362503,5145,78087,416.24085476919976
1906,AR,WHITE,2012,34907354.9818125,5145,78659,443.7808131531357
1907,AR,WHITE,2013,34985759.6475,5145,78590,445.16808305764096
1908,AR,WHITE,2014,38130803.5013625,5145,78500,485.74271976257967
1909,AR,WHITE,2015,37183458.8439,5145,78954,470.9509188122198
1910,AR,WHITE,2016,34081965.2025,5145,78941,431.73971956904523
1911,AR,WHITE,2017,30948969.4575,5145,78944,392.0370067072862
1912,AR,WHITE,2018,24658751.04,5145,78390,314.5650088021431
1913,AR,WHITE,2019,20352168.2175,5145,78621,258.86427567062236
1914,AR,WOODRUFF,2006,1873240.2663625,5147,7877,237.81138331376158
1915,AR,WOODRUFF,2007,2064113.06545,5147,7648,269.8892606498431
1916,AR,WOODRUFF,2008,2569106.983175,5147,7458,344.47666709238405
1917,AR,WOODRUFF,2009,3190148.1550875,5147,7294,437.36607555353714
1918,AR,WOODRUFF,2010,3768590.5163625,5147,7248,519.9490226769453
1919,AR,WOODRUFF,2011,4447657.7963625,5147,7175,619.8826197020906
1920,AR,WOODRUFF,2012,3819633.8625,5147,7063,540.7948269149086
1921,AR,WOODRUFF,2013,3588201.2625,5147,7029,510.48531263337605
1922,AR,WOODRUFF,2014,3393672.5250000004,5147,6869,494.05627092735483
1923,AR,WOODRUFF,2015,2609750.7375,5147,6715,388.64493484735664
1924,AR,WOODRUFF,2016,2693185.95,5147,6616,407.0716369407497
1925,AR,WOODRUFF,2017,2585177.9775,5147,6580,392.8841911094225
1926,AR,WOODRUFF,2018,2348640.4125,5147,6496,361.5517876385468
1927,AR,WOODRUFF,2019,1842993.24,5147,6431,286.57957393873426
1928,AR,YELL,2006,4893965.676,5149,21556,227.03496362961587
1929,AR,YELL,2007,5112349.050000001,5149,21633,236.32177922618226
1930,AR,YELL,2008,6532605.7125,5149,21935,297.81653578755413
1931,AR,YELL,2009,6812814.449999999,5149,22145,307.6457191239557
1932,AR,YELL,2010,7183182.03,5149,22148,324.32644166516167
1933,AR,YELL,2011,9002583.1275,5149,21965,409.8603745731846
1934,AR,YELL,2012,9605105.5125,5149,21827,440.0561466303202
1935,AR,YELL,2013,10734087.75,5149,21823,491.8704004948907
1936,AR,YELL,2014,9807261.120000001,5149,21771,450.47361719718896
1937,AR,YELL,2015,9034186.897499999,5149,21505,420.0970424319925
1938,AR,YELL,2016,8854445.55,5149,21520,411.4519307620818
1939,AR,YELL,2017,8255785.1850000005,5149,21544,383.2057735332343
1940,AR,YELL,2018,7549559.5125,5149,21506,351.0443370454757
1941,AR,YELL,2019,6187607.805,5149,21376,289.46518548839816
1942,AZ,APACHE,2006,4956968.689312501,4001,69390,71.43635522859924
1943,AZ,APACHE,2007,5615815.6390875,4001,69602,80.68468778321744
1944,AZ,APACHE,2008,5854197.324312501,4001,69883,83.77140827257703
1945,AZ,APACHE,2009,7344331.7925,4001,71008,103.4296388083033
1946,AZ,APACHE,2010,7733379.120000001,4001,71828,107.66524363757867
1947,AZ,APACHE,2011,7857100.125,4001,72181,108.85274691400784
1948,AZ,APACHE,2012,8453635.567725,4001,72231,117.03611424076921
1949,AZ,APACHE,2013,9726017.550224999,4001,72333,134.4616917620588
1950,AZ,APACHE,2014,10752586.170225,4001,71808,149.7407833420371
1951,AZ,APACHE,2015,10200578.5014,4001,71026,143.6175274040492
1952,AZ,APACHE,2016,9915870.5289,4001,71418,138.84273612954718
1953,AZ,APACHE,2017,8589203.2692,4001,71538,120.06490633229893
1954,AZ,APACHE,2018,7700346.2964,4001,71819,107.21879024213649
1955,AZ,APACHE,2019,7076824.26,4001,71920,98.39855756395995
1956,AZ,COCHISE,2006,36249596.37495,4003,127241,284.88927605842457
1957,AZ,COCHISE,2007,43408308.910799995,4003,128206,338.5825071431914
1958,AZ,COCHISE,2008,51260298.7749375,4003,129023,397.29582148095693
1959,AZ,COCHISE,2009,57913292.0980875,4003,130081,445.2094625509298
1960,AZ,COCHISE,2010,65488480.80877499,4003,131823,496.7910061884117
1961,AZ,COCHISE,2011,68740715.1249,4003,133124,516.3660581480424
1962,AZ,COCHISE,2012,67013327.12295,4003,132085,507.3500179653254
1963,AZ,COCHISE,2013,67045112.377574995,4003,129664,517.0680557253747
1964,AZ,COCHISE,2014,66400551.797400005,4003,127437,521.0460996209893
1965,AZ,COCHISE,2015,66240902.188200004,4003,126594,523.2546739039765
1966,AZ,COCHISE,2016,63607554.1272,4003,125885,505.28302917106885
1967,AZ,COCHISE,2017,54714505.6542,4003,125048,437.54802679131217
1968,AZ,COCHISE,2018,44453935.0866,4003,126581,351.1896341994454
1969,AZ,COCHISE,2019,35629898.985,4003,127248,280.0036070115051
1970,AZ,COCONINO,2006,24139042.931362502,4005,128695,187.56783815503712
1971,AZ,COCONINO,2007,28009855.187725,4005,130442,214.73034136033638
1972,AZ,COCONINO,2008,33016000.119125,4005,131853,250.40006764446014
1973,AZ,COCONINO,2009,32492188.1184,4005,133477,243.4291160154933
1974,AZ,COCONINO,2010,32132103.575212497,4005,134624,238.68035101625637
1975,AZ,COCONINO,2011,35300252.3802,4005,134309,262.82864424722095
1976,AZ,COCONINO,2012,38684080.666724995,4005,136204,284.01574598928806
1977,AZ,COCONINO,2013,37980753.916725,4005,136788,277.66144630175893
1978,AZ,COCONINO,2014,42512854.314899996,4005,137675,308.7913877966225
1979,AZ,COCONINO,2015,45127013.633700006,4005,139100,324.4213776685838
1980,AZ,COCONINO,2016,42718997.52150001,4005,140609,303.81410522441666
1981,AZ,COCONINO,2017,35759162.3049,4005,141300,253.07262777707004
1982,AZ,COCONINO,2018,27439793.9472,4005,142914,192.0021407783702
1983,AZ,COCONINO,2019,19897822.9854,4005,143967,138.21099964158452
1984,AZ,GILA,2006,27926225.59835,4007,52541,531.513020276546
1985,AZ,GILA,2007,29466061.4388875,4007,53252,553.3324840172669
1986,AZ,GILA,2008,28209603.3516125,4007,53437,527.9039495408144
1987,AZ,GILA,2009,31795325.50695,4007,53561,593.6283024392748
1988,AZ,GILA,2010,37910418.65565,4007,53565,707.7460777681322
1989,AZ,GILA,2011,44208990.894975,4007,53445,827.1866572172327
1990,AZ,GILA,2012,52870739.7997125,4007,53009,997.3917598844065
1991,AZ,GILA,2013,51983484.34334999,4007,53026,980.3395380256853
1992,AZ,GILA,2014,54598529.2283625,4007,53074,1028.724596381703
1993,AZ,GILA,2015,54258905.7354,4007,53020,1023.366762267069
1994,AZ,GILA,2016,47233168.0896,4007,53400,884.5162563595505
1995,AZ,GILA,2017,34449238.7007,4007,53619,642.4819317909696
1996,AZ,GILA,2018,26365403.205,4007,53833,489.7628444448572
1997,AZ,GILA,2019,23429810.1375,4007,54077,433.2675654622113
1998,AZ,GRAHAM,2006,17926884.489125002,4009,33701,531.9392448035667
1999,AZ,GRAHAM,2007,27184463.2214,4009,35175,772.8347753063255
2000,AZ,GRAHAM,2008,35978087.9888625,4009,36639,981.9615161129534
2001,AZ,GRAHAM,2009,40805562.7125,4009,37525,1087.4233900732845
2002,AZ,GRAHAM,2010,41436659.175,4009,37154,1115.2677820692254
2003,AZ,GRAHAM,2011,45145132.080225,4009,37129,1215.8994877380214
2004,AZ,GRAHAM,2012,45704763.030224994,4009,37027,1234.3631142200284
2005,AZ,GRAHAM,2013,38954649.0806625,4009,37456,1040.010921632382
2006,AZ,GRAHAM,2014,31979710.545225002,4009,38123,838.856085439892
2007,AZ,GRAHAM,2015,29042313.5148,4009,37888,766.5306565350508
2008,AZ,GRAHAM,2016,21915463.658099998,4009,37859,578.8706425975329
2009,AZ,GRAHAM,2017,17881165.815,4009,37530,476.44992845723425
2010,AZ,GRAHAM,2018,14937589.7625,4009,38032,392.7637190392301
2011,AZ,GRAHAM,2019,13070738.9625,4009,38890,336.095113461044
2012,AZ,GREENLEE,2006,604813.875,4011,7838,77.16431168665476
2013,AZ,GREENLEE,2007,885840.1875,4011,8205,107.96345978062158
2014,AZ,GREENLEE,2008,1462275.7125,4011,8561,170.80664787992055
2015,AZ,GREENLEE,2009,1335033.792,4011,8635,154.60727180081065
2016,AZ,GREENLEE,2010,1806066.8250000002,4011,8342,216.50285602972912
2017,AZ,GREENLEE,2011,1563218.625,4011,8587,182.04479154535926
2018,AZ,GREENLEE,2012,1478646.7875,4011,8764,168.71825507759016
2019,AZ,GREENLEE,2013,1719970.3125,4011,8918,192.86502719219556
2020,AZ,GREENLEE,2014,1702671.1125,4011,9356,181.9870791470714
2021,AZ,GREENLEE,2015,884808.0375,4011,9587,92.29248331073329
